NAME	TITLE	SCORE	
ZNF316		9.844111	
ANKRD35		9.834917	
GOLGA2		9.831211	
CHP1		9.822406	
SEMA6D		9.808456	
LOC107986925		9.808216	
ZNF16		9.80136	
PRR3		9.791066	
SKOR1		9.789975	
KDM3B		9.78913	
MMP13		9.788343	
PRIMPOL		9.785963	
LYRM7		9.779143	
PLXNC1		9.774378	
FOXJ3		9.7680435	
LOC107987160		9.752369	
EDIL3		9.75085	
ILK		9.743888	
L3HYPDH		9.742288	
ZNF677		9.739849	
GABRG2		9.734148	
CHASERR		9.732434	
LOC105369812		9.7282095	
STAMBPL1		9.727088	
HLA-A		9.722138	
CTSK		9.709248	
IQCJ-SCHIP1		9.704005	
PTOV1		9.701915	
IRX4		9.700763	
BTBD19		9.700724	
HAND2		9.699172	
FAHD2CP		9.696153	
SIRPB3P		9.689632	
TTC33		9.687778	
C10orf90		9.687078	
AMN1		9.683728	
CDC42EP4		9.683614	
CBR1		9.680651	
MAPK8IP2		9.667925	
MST1L		9.665739	
NPHP4		9.658745	
RPL21P75		9.645657	
LRRC37A15P		9.629796	
SSX2IP		9.62409	
DNAH7		9.618172	
ZFP64		9.617105	
BTNL9		9.615566	
PCDH10-DT		9.609674	
LOC107984485		9.60801	
AGAP2		9.602044	
ZNF678		9.600669	
ARNT		9.599428	
ZNF446		9.596316	
MIR137HG		9.592455	
SSU72		9.583256	
BCL11A		9.578397	
RAB40B		9.578385	
PABPC4		9.5732	
LOC102723694		9.57198	
SDR39U1		9.568347	
GGT5		9.566205	
ERV3-1-ZNF117		9.557887	
MOB1A		9.553606	
NBPF20		9.547184	
LOC101928953		9.5403	
HSD17B1-AS1		9.535686	
LINC01089		9.535287	
ZNF559		9.534043	
LOC286437		9.532038	
RPL14P1		9.531843	
GOLGA8M		9.528393	
NFKBIL1		9.526807	
LOC105374027		9.525738	
LOC107984428		9.524403	
LOC105379280		9.523481	
PPP1R3B		9.520634	
SLCO1C1		9.519522	
SMC6		9.513815	
IGFBP2		9.5089	
ZBTB26		9.504779	
NR1H3		9.503569	
EMB		9.503333	
NPIPA2		9.501915	
SSTR2		9.499536	
SPOCD1		9.498286	
RPL4P4		9.495211	
CDK19		9.494856	
LPP		9.487083	
ZNF711		9.485641	
VAT1		9.485433	
LSM14B		9.467534	
TPTE		9.464136	
ZBTB10		9.463999	
LOC105374179		9.452957	
WASH6P		9.449769	
NORAD		9.443134	
RSRP1		9.442487	
ZPLD1		9.435042	
IRAG2		9.430502	
CD27-AS1		9.429135	
PCNT		9.428315	
KANTR		9.406542	
SIDT1		9.401234	
AKIRIN2		9.396818	
STAG1		9.394096	
PDE4DIP		9.390152	
CERS1		9.38525	
FERMT3		9.384034	
HOXD1		9.374652	
SEMA6C		9.369099	
LOC101929322		9.362894	
GDPD3		9.361817	
GCNA		9.348713	
MAD1L1		9.344869	
B3GNT7		9.332736	
DDR2		9.332315	
LOC149684		9.331243	
ZNF496		9.328949	
EVA1B		9.328665	
SERPINB9		9.326886	
RBAK		9.326729	
USP32P3		9.321197	
LOC105369151		9.319181	
MBOAT2		9.314826	
LINC02454		9.314609	
PSMB10		9.314162	
KDR		9.296026	
MOB3A		9.295421	
NCOA6		9.291595	
PAX3		9.28006	
MAN2C1		9.276688	
NPL		9.272282	
ST6GALNAC5		9.264264	
LOC643562		9.25221	
NPIPA5		9.250468	
LOC105370941		9.249404	
RNF31		9.245531	
RPS13		9.241929	
LINC00672		9.241377	
NSMCE3		9.240925	
FEZ2		9.230154	
RPL23A		9.226054	
MACORIS		9.2222185	
NTAN1		9.219893	
PCDHA3		9.215919	
TMEM183BP		9.210476	
LBX2-AS1		9.2095585	
CRTC2		9.209302	
MRPS6		9.204145	
RAB5A		9.191115	
LOC102724731		9.191065	
OLFM2		9.184411	
GSTT2		9.179794	
DEDD		9.179647	
CCDC102A		9.177574	
HNRNPA0		9.154425	
NBEAP6		9.140112	
HHAT		9.12905	
PREP		9.128808	
C19orf44		9.123749	
SYF2		9.118491	
MAP9		9.115584	
ZNF202		9.115105	
SRI		9.113951	
SH3BP5L		9.113369	
MRPL42		9.109106	
LMBRD1		9.10076	
DGLUCY		9.098185	
CROCCP2		9.095253	
MLH3		9.092891	
TEF		9.087791	
CSGALNACT2		9.083725	
ZNF276		9.0835495	
LOC105372632		9.083391	
MAGEC2		9.076418	
RPGRIP1L		9.060635	
ZP1		9.058663	
FNDC1		9.055573	
PTH2R		9.053659	
SLC7A2		9.042368	
IGBP1		9.037287	
HEXA		9.037164	
FAM117B		9.031578	
ANKRD45		9.025556	
RPRD2		9.021733	
N4BP3		9.00904	
OGA		9.008947	
CACNA1H		9.006906	
CTSO		8.99243	
PWAR6		8.991837	
CXXC5		8.989522	
EFEMP2		8.984481	
CHD9		8.977176	
LOC100420464		8.965561	
SRRM3		8.959036	
SIAE		8.95402	
CDRT1		8.946229	
XDH		8.937682	
LOC730101		8.936777	
PTK7		8.936073	
HOXC11		8.934247	
CCDC50		8.932991	
SCYL3		8.931813	
USP42		8.928151	
ZNF324		8.927097	
LOC105379011		8.924424	
ERN1		8.923126	
PCDHA11		8.921795	
LRRC37A17P		8.911455	
RPL28		8.908582	
LOC105376289		8.908563	
RPL17		8.905622	
KRI1		8.893096	
MDN1		8.892585	
ZBTB11		8.885106	
SLC25A25-AS1		8.8831415	
PLP2		8.881746	
PPWD1		8.876699	
ANAPC1P2		8.876301	
GPR176		8.874027	
LOC105375905		8.8673	
BTBD2		8.865415	
SLC2A9		8.860115	
RBPMS2		8.854865	
MELTF-AS1		8.8489485	
ANP32A-IT1		8.848552	
FRZB		8.844244	
HMGA1P8		8.840955	
PRKXP1		8.839233	
P3H4		8.832227	
ZNF835		8.832044	
MRTFB		8.827677	
IFT22		8.818055	
SEC31A		8.813819	
ECSCR		8.798774	
ARFGEF1		8.798242	
FKBP11		8.797255	
LOC105369828		8.7932415	
GRIN3B		8.788145	
TBX2		8.787826	
KANSL1		8.784523	
ZRANB2		8.776406	
FOXL2		8.772264	
GPBP1		8.768312	
REPIN1		8.76543	
WSCD1		8.765388	
BRD4		8.763525	
LUM		8.762978	
GNAI3		8.761564	
RHBDL1		8.758324	
SOX9-AS1		8.747595	
ZSCAN12		8.745003	
WDR91		8.741158	
CHRM2		8.717302	
LOC102724557		8.71511	
ZNF286A		8.714359	
DGCR8		8.710114	
KANK3		8.709026	
PINLYP		8.702939	
MRPL16		8.697629	
KRBA2		8.694342	
MRPS18B		8.693438	
ZNF322		8.692702	
UNC5A		8.691759	
ZNF687		8.689114	
OPRD1		8.687195	
HOXC9		8.685494	
DUSP2		8.681814	
LINC00996		8.67363	
UBE2R2		8.669323	
PROSER3		8.666758	
PI16		8.666488	
AHSA2P		8.662576	
COX19		8.6593485	
PLOD1		8.658459	
KDM6A		8.6574545	
SEPTIN4		8.64402	
RPS3		8.63935	
ZNF512		8.630944	
ZNF3		8.629673	
CHRNE		8.626098	
MACROH2A2		8.624784	
CIC		8.623977	
NSRP1		8.615929	
ATAT1		8.593304	
XPOT		8.591354	
PAGE5		8.589387	
USF1		8.588103	
MTA1		8.58535	
OSTC		8.575541	
NPHP1		8.570343	
LINC02806		8.557824	
CDK13		8.555458	
PCDH19		8.553438	
RPL19		8.544619	
TRAM1L1		8.54399	
ERFL		8.538725	
TTLL1		8.537977	
FOSL2		8.531977	
TSPOAP1-AS1		8.530699	
RASSF9		8.528767	
LOC642846		8.527725	
LAG3		8.52546	
MIDN		8.521721	
SAMHD1		8.515103	
SNAPC4		8.506334	
CFAP74		8.506205	
PRKD2		8.502685	
QARS1		8.501787	
RNF43		8.496779	
ZCCHC9		8.496129	
ZNF181		8.472553	
IGFLR1		8.468444	
UCN2		8.467262	
SLU7		8.466541	
GAL3ST2		8.461211	
GAPDHP32		8.460044	
CDH7		8.4592495	
ZNF189		8.455122	
TBCCD1		8.454331	
AMBRA1		8.452394	
NHSL2		8.450397	
ZNF710		8.440135	
FAAH		8.439472	
TTI1		8.43204	
LINC00887		8.429787	
BEX1		8.422393	
ANKZF1		8.421989	
PROCA1		8.420473	
GALM		8.419456	
EIF3J-DT		8.407878	
PARP11		8.405472	
LINC01391		8.403672	
NUCKS1		8.387922	
DYNLT2B		8.382972	
PROM2		8.380588	
CYP1A1		8.375881	
EMX2OS		8.356381	
ZFPM2-AS1		8.353732	
TPTE2P1		8.353087	
CLIP3		8.351075	
ENPP1		8.344994	
INPP5E		8.33878	
ANKRD17		8.336133	
SLCO4A1		8.330995	
NFXL1		8.327145	
DNAJC18		8.325134	
RPS27AP16		8.323063	
GPR174		8.31825	
HERC2P7		8.300904	
LOC105377013		8.300586	
SFT2D2		8.296379	
LIMS3-LOC440895		8.294193	
DPYSL2		8.291178	
ABCD4		8.287429	
ZNF354A		8.286871	
CXCL8		8.282203	
TNFRSF25		8.276422	
ARPIN		8.275293	
KRBA1		8.258799	
WASH7P		8.257412	
PARP4		8.256195	
SPSB4		8.254517	
SPON1		8.254258	
LOC105377735		8.251258	
CALML4		8.244633	
SART1		8.240462	
RNF144A		8.238544	
GRM5		8.2363615	
ZNF136		8.229269	
IRAG1		8.228456	
FAM227A		8.226606	
MRPL19		8.218899	
EMX2		8.21293	
ZBTB45		8.206581	
CHMP4A		8.205576	
CTNNA2		8.202114	
OTULINL		8.200666	
USP36		8.19756	
P3H1		8.191519	
LOC100507642		8.191323	
RRAS		8.189315	
LOC107984131		8.188111	
KLHDC8B		8.175854	
ACACB		8.174326	
GPATCH8		8.1721945	
CYTOR		8.169085	
MEG8		8.16817	
KREMEN1		8.166805	
ARID2		8.164502	
IFT122		8.164215	
SERHL2		8.163358	
XRN2		8.159658	
ZNF815P		8.159255	
CDX1		8.156303	
NXPH3		8.154862	
EPB41L4A-AS1		8.154781	
ZNF432		8.152729	
NME3		8.150369	
MIS18BP1		8.141676	
TENM1		8.138713	
TOR1AIP1		8.130808	
BCAN		8.130349	
CHROMR		8.126035	
DDX58		8.121227	
CGB7		8.119618	
HSD11B1L		8.098441	
HNRNPUL2-BSCL2		8.093147	
GOLGA2P11		8.092584	
LINC00517		8.0922165	
CCDC144B		8.085688	
GPR4		8.074681	
MMP25-AS1		8.069284	
MOGS		8.068343	
TTYH2		8.064698	
CMTM7		8.059574	
ALX1		8.058147	
LOC102723814		8.052713	
DRAM2		8.051435	
CYP2S1		8.049843	
SEMA3D		8.047377	
PPP1R32		8.046732	
RPS3A		8.041905	
BRINP3		8.040143	
PTPN22		8.037478	
TENT4A		8.034231	
MYL5		8.034186	
MAP1S		8.023543	
WASH3P		8.021644	
SMIM10L2A		8.020897	
TAPBPL		8.017752	
ZNF217		8.016295	
ATE1-AS1		8.015532	
LOC105371401		8.010674	
PIKFYVE		8.003957	
ANKRD36C		8.003708	
COASY		8.000239	
NEPRO		7.999395	
PDIA3		7.9933925	
PHKG1		7.9924626	
PCED1A		7.991511	
PPP2R3A		7.9858737	
TRIM3		7.980092	
ZNF638		7.9796453	
RPL35A		7.970666	
PRR15		7.967202	
USP20		7.960278	
RAD51-AS1		7.9552665	
PRRC2C		7.9519076	
SLC25A53		7.951035	
PPM1A		7.949955	
IFIT5		7.9443116	
PRR14		7.9429245	
GTF2F2P1		7.94169	
EEPD1		7.940592	
IPW		7.9402585	
JUP		7.935018	
SREK1IP1		7.932189	
COL28A1		7.929448	
HOXC-AS2		7.9254446	
CDH5		7.922267	
KNTC1		7.9172497	
SERTAD4-AS1		7.9159365	
CUL9		7.91422	
KLHDC9		7.913173	
CEP68		7.9120164	
FABP4		7.9064775	
PHF3		7.902104	
APOL1		7.901496	
PRPF39		7.8934526	
KLHDC3		7.8838544	
CFDP1		7.8820457	
ZNF487		7.8807054	
PPM1M		7.8734407	
LOC105378449		7.8698034	
THBS4		7.855327	
XPC		7.8541274	
SQSTM1		7.847248	
REST		7.846263	
LINC02604		7.8449383	
MCMBP		7.8424373	
LANCL1		7.8308215	
PRKAA1		7.827536	
REV3L		7.8269367	
OSR1		7.8263955	
H1-10-AS1		7.824275	
BIRC6		7.817695	
BTF3		7.8111644	
LOC105371224		7.8049593	
SMYD5		7.803362	
LUZP1		7.799726	
SETD2		7.793486	
LINC01119		7.7821074	
SNHG12		7.7808447	
YPEL2		7.779372	
ZNF791		7.763644	
HTR2B		7.760766	
IQCK		7.759987	
LINC01096		7.7542596	
PRPF40B		7.731119	
TGIF1		7.728855	
ABCG4		7.72756	
HEBP2		7.7259636	
LOC105369601		7.724228	
TRIM69		7.7231374	
HOXB5		7.720981	
MRPS5		7.7179723	
NBPF15		7.7053223	
RAD9A		7.7025256	
FAM227B		7.7001157	
DPY19L2P1		7.691852	
ZBTB40		7.6795664	
LOC105377276		7.676345	
C4A		7.668791	
IL1RL2		7.6633887	
VGLL4		7.6612105	
AGTRAP		7.653047	
LOC105369212		7.6515427	
MEAF6		7.6501827	
TIFA		7.6500955	
FAM210B		7.6459417	
PRSS35		7.644219	
ARHGAP11B-DT		7.6418357	
HECW2-AS1		7.6417723	
ZNF169		7.6298766	
ALKBH8		7.6274295	
RPL39P3		7.6253834	
MYSM1		7.623358	
SMG1P7		7.6227226	
THPO		7.6099515	
TTL		7.6089725	
LOC105369331		7.604304	
LINC02084		7.60361	
PCBP1		7.6032166	
SPARC		7.6023817	
LOC107984128		7.5979233	
ZC3H11A		7.593372	
HCG11		7.591438	
LRRC75B		7.5895033	
LOC102724479		7.5879636	
HAR1A		7.5867443	
LINC01317		7.586651	
RPS27		7.58463	
HSFX1		7.575131	
NUAK1		7.5733323	
GPSM3		7.5714455	
LINC01446		7.571391	
SMARCAL1		7.569582	
FAM133A		7.569433	
LOC105371472		7.5687914	
RPL17P6		7.5633583	
EWSAT1		7.5498147	
BBS12		7.54744	
KLHDC1		7.541983	
CSPG4P12		7.5385756	
POC1B		7.533335	
RPL23AP42		7.532982	
RPS3AP6		7.526593	
TESK2		7.5265183	
BMP3		7.524934	
LINC02649		7.518697	
POLK		7.51129	
FHAD1		7.5112205	
RPS27A		7.508594	
CCDC140		7.499853	
LINC02875		7.497573	
N4BP1		7.484433	
LNCRNA-ATB		7.4825997	
UNC119B		7.4805374	
LIME1		7.4802914	
ARHGAP11A		7.477756	
S100A6		7.474525	
SARDH		7.469008	
RCAN3		7.4674697	
VPS13D		7.4575844	
CREBRF		7.4487934	
CYP2B7P		7.4452357	
RNF187		7.4388027	
POU2F2-AS1		7.4384494	
CACTIN-AS1		7.435266	
ERMN		7.431325	
INTU		7.428332	
SORL1		7.4236984	
JAK2		7.4166393	
COLQ		7.4153256	
PCDHAC1		7.415145	
TRAC		7.4145985	
ATG2B		7.402524	
SCAMP5		7.4011583	
RPL30		7.399949	
HGD		7.3894043	
EGLN3		7.387364	
RGS14		7.386275	
PDZRN3		7.3850937	
CAPS		7.3748984	
UBE2Q2P6		7.373291	
HOMER1		7.3657236	
CEP19		7.3655	
SMPD4BP		7.3598666	
ADCY5		7.354378	
BRINP1		7.3532023	
PTGES3P1		7.352435	
DRD2		7.350833	
ZNF584		7.3427167	
COG3		7.3413906	
SLIT3		7.3277354	
RPL10P9		7.3211374	
MSC		7.3209696	
FAM193A		7.3191047	
ZNF528		7.3134813	
H2BW3P		7.2985077	
CA2		7.2975736	
EEF1B2		7.2975073	
SLC13A3		7.294035	
PTPRN2		7.2934666	
LZTR1		7.2885394	
RNF2		7.285167	
ZNF225		7.2831273	
ZNF180		7.2799916	
BIVM		7.279141	
PHETA2		7.2770314	
DPH6		7.275014	
LAMC3		7.2705426	
LINC00565		7.2702236	
ZFP69B		7.2689786	
RALGAPB		7.2658	
KIRREL3		7.259124	
CUTC		7.257484	
PHB2		7.2565536	
NRGN		7.2554464	
RPS3AP26		7.251996	
RSF1		7.2470636	
MITD1		7.2464986	
PAPSS1		7.237091	
TTC30B		7.2335677	
FER1L5		7.231833	
LOC105376952		7.2297187	
LINC01844		7.2267075	
EEF1G		7.213229	
LOC100132154		7.2100716	
DSCAM		7.2034173	
TRIM66		7.2021537	
FAM78B-AS1		7.1999116	
LINC01415		7.1985197	
ICA1L		7.1932507	
TRIM28		7.1853285	
RTL6		7.1827106	
CAD		7.1803603	
LINC02683		7.178513	
MCPH1-AS1		7.1775312	
PTGFR		7.175695	
LOC107984952		7.1706333	
FRG1JP		7.1697206	
TUBA1A		7.1674805	
AP3M2		7.161822	
RPL5		7.160349	
SLC35C2		7.15877	
LRRC37A2		7.1577325	
LOC107987009		7.1552033	
BBOX1		7.152909	
CNOT10		7.1520333	
LOC107985306		7.146937	
LRRC14		7.1390805	
COL26A1		7.138189	
U2SURP		7.127577	
RPL4P5		7.1160827	
LOC105379613		7.1156263	
PKD1P6		7.1128483	
CA11		7.09216	
DDIT3		7.0912766	
PDIA3P1		7.068291	
DCUN1D4		7.06455	
LOC105379080		7.0636654	
ZNF329		7.0601106	
BCAR3		7.059367	
SMARCA2		7.0592546	
WDR31		7.0590887	
CPA6		7.058299	
ZNF398		7.048078	
KRIT1		7.0436616	
HOXA5		7.042073	
LIPT1		7.0419154	
TYK2		7.036862	
SETD1B		7.036663	
LOC105370687		7.0365443	
PCDHGA9		7.032246	
POLI		7.030303	
HCG4		7.028731	
CLN8-AS1		7.0261626	
TUSC3		7.0254774	
TNFRSF8		7.0250344	
THY1		7.0242515	
TAOK2		7.0187135	
GORAB		7.014631	
HHIPL1		7.0114045	
PPIL3		7.009533	
TUBE1		7.00535	
ZNF592		7.0004883	
CBFA2T2		6.9966683	
STXBP5-AS1		6.993186	
HECA		6.992799	
LAMTOR3		6.9887614	
RPS17		6.9867663	
EDC4		6.9864326	
LOC100505549		6.985848	
JMJD7		6.9814024	
DGKD		6.9796247	
C6orf136		6.9794593	
RSL24D1		6.976495	
MYLK2		6.9736705	
ZNF891		6.9685097	
CUBN		6.9673667	
ASTN1		6.966001	
ZNF667		6.962275	
KCTD17		6.961164	
MINDY2		6.957423	
PCNX2		6.953745	
CLBA1		6.948704	
USP21		6.944368	
THBS4-AS1		6.9442058	
CBARP		6.942029	
CCDC136		6.9392414	
CACNG7		6.937836	
CAB39L		6.9227533	
MYCN		6.906936	
LOC105376358		6.9069123	
LCP1		6.9056854	
PRPF38B		6.905175	
INAFM1		6.899657	
BAZ2B		6.898364	
CPT1B		6.8979487	
CCDC162P		6.889323	
NRSN2		6.8886385	
CH507-9B2.8		6.8774424	
FHIT		6.8729916	
PUS3		6.8714366	
LOC105376475		6.871035	
LOC105374584		6.8667645	
CPNE1		6.8592587	
SRD5A2		6.8588133	
LOC101928373		6.855332	
TXNL4B		6.8552294	
SRCIN1		6.854438	
CEACAM22P		6.853745	
PMS2		6.8536487	
ZCCHC7		6.852722	
LINC00574		6.8526397	
LOC202181		6.8447733	
PARD3		6.8376527	
POMGNT2		6.8374023	
SUGT1P4-STRA6LP-CCDC180		6.836158	
LCT-AS1		6.835486	
TTC39C		6.833321	
HESX1		6.8244514	
RPL17P7		6.8221636	
EFCAB13		6.8194494	
FRG1HP		6.8172398	
ZNF274		6.8141575	
CCDC71		6.808927	
MLKL		6.806234	
DBR1		6.8060026	
KRT8		6.8048387	
DOC2B		6.804713	
LINC02507		6.798942	
ZCWPW2		6.7967134	
RPS20		6.7961025	
SOCS2-AS1		6.794614	
AP4M1		6.7876973	
VPS13B		6.7794147	
CD200		6.76923	
RGPD2		6.763898	
NDUFB4		6.762409	
RPGR		6.7569947	
PKD1P4		6.7565613	
RPS7		6.7554455	
GALNT9		6.754647	
LOC101927040		6.7534695	
SLC38A6		6.752265	
C2orf27A		6.7473683	
TAF11		6.73392	
RPL18		6.7335887	
LOC102724093		6.7335095	
FGD1		6.7297387	
SLC15A2		6.7283535	
SNPH		6.727836	
GOLGA6L4		6.726315	
ZNF81		6.72429	
LOC105373331		6.7233257	
CTDNEP1		6.7198834	
CHD7		6.7161436	
SHMT2		6.708972	
ZZZ3		6.70811	
ADGRB3		6.7068863	
ZNF568		6.7021866	
LINC01503		6.6971016	
ZNF780B		6.6934595	
PLAGL1		6.6930685	
ZNF676		6.6918426	
STARD13		6.691611	
LOC107986634		6.681462	
FOXF1		6.6798315	
RNFT1		6.67851	
CTSC		6.6748877	
LOC389473		6.664413	
CASP6		6.66374	
WIPI1		6.6630864	
CCDC71L		6.6565895	
LRIG2		6.6550217	
SUSD3		6.653562	
ATP2B3		6.640393	
CHST10		6.6397457	
MIR17HG		6.63878	
ANKRD10		6.6338673	
ZNF417		6.6290493	
HRH1		6.628042	
PRKG2		6.623124	
ZNF454		6.6097417	
UTRN		6.6003304	
STK24		6.591376	
CEACAM19		6.5866814	
STT3B		6.5828075	
NACA		6.577229	
UBL4A		6.5740757	
SP2		6.56626	
ZNF572		6.5627284	
TCEAL7		6.5624003	
GNG4		6.5615025	
SNRNP48		6.55976	
SLFN13		6.556867	
LOC105374433		6.552033	
TUBB3		6.539413	
POLDIP3		6.538653	
TMEM249		6.536111	
SNRK		6.5338326	
CHTOP		6.5323515	
KLLN		6.529121	
LINC00601		6.5287023	
MXD1		6.525154	
SLC2A13		6.517334	
OXCT2P1		6.514319	
ASGR1		6.511807	
KHDRBS1		6.507454	
ASB6		6.5063562	
VENTXP3		6.50347	
C4B		6.5032873	
ADAMTS7P4		6.503216	
MPV17L		6.502776	
LRRC37B		6.501282	
AKR1B10		6.4997735	
ID1		6.497773	
C2CD5		6.496346	
RAD51L3-RFFL		6.4900312	
AGPAT3		6.486258	
MKRN1		6.4846973	
HMOX1		6.478418	
ZNF264		6.4669356	
KRCC1		6.466833	
FAM238C		6.465847	
TLR8-AS1		6.465328	
ATRX		6.4624586	
PKIB		6.459809	
TRIM21		6.452699	
MSL2		6.451406	
ZNF451		6.4483886	
SLC26A6		6.4412904	
LOC102724250		6.440877	
GALNT4		6.4395514	
DUSP18		6.4367976	
UBL3		6.4365263	
USP45		6.4355493	
LUZP2		6.431007	
STX5		6.4269094	
SMARCC2		6.423517	
RASAL3		6.4235044	
TNFRSF10D		6.423222	
LINC00342		6.4207096	
PTK2B		6.4169693	
ZSWIM8		6.4122734	
LOC101928092		6.4115	
C14orf39		6.4034476	
WAC		6.401736	
TSEN2		6.39683	
KBTBD8		6.39562	
SEPTIN7P14		6.3939023	
CLDN15		6.3897486	
FEM1C		6.388733	
EXOC3		6.3871284	
GABARAPL1		6.3841662	
NOTCH2NLA		6.383831	
KBTBD2		6.381598	
KC6		6.379943	
CCNG2		6.3713746	
MREG		6.370738	
ZNF346		6.364672	
LOC107986454		6.360491	
C18orf54		6.358833	
LOC105372694		6.358151	
ATP1B2		6.35701	
APOBEC3D		6.351995	
FMNL1-DT		6.3493237	
RPL10A		6.3472624	
LOC105370064		6.3439016	
DAPK2		6.3409753	
FBXO36		6.339645	
KCNJ14		6.336188	
ZMAT5		6.335434	
ACP6		6.335219	
ZNF8-DT		6.331653	
LOC105370067		6.3297634	
VPS37B		6.3278484	
H3-3A		6.32756	
CWC22		6.3243637	
DLST		6.323927	
BTAF1		6.3208613	
LINC00926		6.3139563	
AARS1		6.296768	
DDX50		6.296485	
ZSCAN30		6.295868	
CDK5RAP3		6.295376	
KIAA1328		6.2925906	
DYRK4		6.2897487	
NDUFA4L2		6.284716	
ABCG2		6.2834587	
SLC45A1		6.281537	
HSD17B2		6.2804155	
RNA28SN2		6.27977	
ZNF461		6.2793455	
CXCL3		6.277316	
EXOSC8		6.2734165	
HIF1A		6.2726445	
LINC02234		6.2717524	
RBMS1P1		6.2717357	
PTGER2		6.2703533	
COMT		6.2699084	
SLC43A1		6.258895	
ZNF140		6.2541437	
LOC105376375		6.246245	
CCDC144CP		6.241384	
RALGAPA2		6.238196	
BHLHB9		6.2375426	
IGSF9B		6.233031	
CRYL1		6.2314634	
RPS28		6.230447	
ARHGEF4		6.2303195	
WDR6		6.2282987	
RBM33		6.2280445	
CNTNAP1		6.2267923	
CSNK1A1		6.225914	
ZNF234		6.2255635	
PALM3		6.2166266	
TUBB2B		6.208901	
SGTB		6.20786	
EFCAB7		6.2063236	
DNMBP		6.2048907	
TMEM223		6.1962695	
IFRD1		6.19552	
TMEM80		6.1926413	
SP6		6.192554	
RSRC1		6.192209	
BORCS8-MEF2B		6.1873713	
LEO1		6.1831503	
RPS28P7		6.1821194	
MYLK3		6.181665	
NBPF26		6.180366	
LOC107987276		6.1758265	
B3GALT2		6.1741605	
GMEB1		6.169859	
LOC105375635		6.169371	
GSTCD		6.165246	
GABRR2		6.165018	
LINC02605		6.1637115	
NTN5		6.1633253	
RYK		6.160849	
C1orf74		6.1527457	
DCDC1		6.151729	
TCEANC2		6.1503596	
LINC02204		6.1502533	
LINC02086		6.1490326	
SMARCC1		6.144515	
LOC100421663		6.143575	
PJA1		6.1384234	
SGSM2		6.1383796	
SMYD4		6.137505	
WASF3		6.1362514	
MRPL35		6.131138	
LAP3		6.1273108	
SWT1		6.1268983	
PCDHA10		6.124285	
THUMPD1		6.12188	
ASF1A		6.1200213	
PRCC		6.1195574	
SMIM19		6.1115375	
ZNF2		6.106922	
LOC107985433		6.1003666	
HTRA3		6.095915	
TRIB1		6.0929093	
NKTR		6.091445	
RBBP6		6.091085	
INSYN2A		6.09098	
EVC2		6.088784	
MED12L		6.0858126	
ZNF155		6.0763645	
LOC105376454		6.073022	
LOC102723347		6.0601134	
SOCS6		6.0600023	
FHOD1		6.0595665	
SLC16A1		6.0572085	
TDRD3		6.0525713	
HNRNPH3		6.047629	
PCDHGA7		6.046077	
ZNF595		6.0362515	
ZNF266		6.031296	
PPFIBP1		6.026109	
GRB10		6.0209947	
C2orf76		6.009602	
IRX5		6.005142	
OTX1		6.0022254	
RPLP0P6		6.0017843	
TERT		6.0014677	
PRMT7		6.000117	
CCNB1IP1		5.9953046	
LOC101929109		5.993762	
MPP4		5.993538	
RPL39		5.9928885	
GNL3LP1		5.990644	
ANOS1		5.9862595	
PRKCSH		5.979038	
FLJ42351		5.9709005	
LOC107987280		5.970633	
LOC107985153		5.9699426	
NNMT		5.968858	
APBB2		5.9648166	
LOC112268272		5.964052	
USP32P2		5.9626336	
NUDT1		5.95643	
AGAP11		5.9561315	
CERK		5.95049	
SPAG8		5.950127	
RPS4X		5.9476247	
LOC105371231		5.9463925	
KRAS		5.943406	
LOC105379549		5.9430842	
WASHC4		5.939995	
C20orf204		5.9368157	
LOC100128288		5.9363346	
SORBS1		5.9362645	
BMS1P23		5.9317217	
ZMYM3		5.929189	
MCL1		5.9252076	
DHX35		5.9248953	
SNHG6		5.9226465	
RHOBTB3		5.922316	
EIF3EP1		5.92068	
ANGPTL1		5.917548	
PDE1A		5.9110656	
RECQL		5.904599	
NECAB3		5.904251	
ZNF385C		5.901712	
LHX6		5.9002514	
UNC50		5.899552	
SCAND2P		5.8980083	
GDF1		5.8936324	
HMX3		5.892266	
C1QL4		5.890316	
DNHD1		5.884448	
CCNJL		5.8826137	
KDM5C		5.881462	
XIST		5.8807397	
RIC8B		5.8802204	
ZNF292		5.8798	
RPS18		5.879243	
NACAD		5.8787103	
PITHD1		5.878051	
PHF14		5.8660874	
TCEAL8		5.863457	
FTH1P7		5.862264	
ZC3H8		5.852298	
C2orf81		5.8389683	
CEBPD		5.832011	
MYH9		5.8298965	
RPL18A		5.8267603	
DAAM1		5.826055	
ZNF230		5.824964	
LOC105376627		5.822478	
BST2		5.8179097	
NHEJ1		5.816278	
IL34		5.8139353	
KLHL15		5.8130817	
TEX9		5.8122454	
LOC729998		5.81215	
PLCB3		5.811992	
DENND2C		5.8051496	
LINC02058		5.7999954	
ZNF615		5.7982574	
HOXA10		5.798146	
CD83		5.794872	
TLX2		5.791717	
LOC105375222		5.7910028	
ASPHD2		5.7839317	
BIN1		5.7834916	
PRR34		5.780133	
CBR3		5.778484	
KMT5A		5.773538	
BBS5		5.770515	
PSMD6-AS2		5.7692065	
ABRAXAS1		5.768147	
TADA2A		5.7672906	
ENDOV		5.764934	
