NAME	TITLE	SCORE	
CCDC78	coiled-coil domain containing 78 [Source:HGNC Symbol;Acc:HGNC:14153]	15.293916	
GALNT14	polypeptide N-acetylgalactosaminyltransferase 14 [Source:HGNC Symbol;Acc:HGNC:22946]	15.290148	
ADAM8	ADAM metallopeptidase domain 8 [Source:HGNC Symbol;Acc:HGNC:215]	15.285106	
FBXW9	F-box and WD repeat domain containing 9 [Source:HGNC Symbol;Acc:HGNC:28136]	15.281832	
RAB12	"RAB12, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:31332]"	15.277291	
AP3S1	adaptor related protein complex 3 subunit sigma 1 [Source:HGNC Symbol;Acc:HGNC:2013]	15.252546	
TRPA1	transient receptor potential cation channel subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:497]	15.252311	
ZBED3	zinc finger BED-type containing 3 [Source:HGNC Symbol;Acc:HGNC:20711]	15.236384	
MTUS2	microtubule associated scaffold protein 2 [Source:HGNC Symbol;Acc:HGNC:20595]	15.234746	
ZNF718	zinc finger protein 718 [Source:HGNC Symbol;Acc:HGNC:26889]	15.225717	
LINC02882	long intergenic non-protein coding RNA 2882 [Source:HGNC Symbol;Acc:HGNC:54802]	15.21527	
NUCB1	nucleobindin 1 [Source:HGNC Symbol;Acc:HGNC:8043]	15.19501	
ECSIT	ECSIT signaling integrator [Source:HGNC Symbol;Acc:HGNC:29548]	15.167299	
ZC3HAV1	"zinc finger CCCH-type containing, antiviral 1 [Source:HGNC Symbol;Acc:HGNC:23721]"	15.161251	
C17orf113	chromosome 17 open reading frame 113 [Source:HGNC Symbol;Acc:HGNC:53437]	15.153862	
MTMR2	myotubularin related protein 2 [Source:HGNC Symbol;Acc:HGNC:7450]	15.142964	
MTHFD1L	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1 like [Source:HGNC Symbol;Acc:HGNC:21055]	15.135384	
NT5DC2	5'-nucleotidase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25717]	15.13438	
OGN	osteoglycin [Source:HGNC Symbol;Acc:HGNC:8126]	15.129035	
NES	nestin [Source:HGNC Symbol;Acc:HGNC:7756]	15.116821	
SCN3A	sodium voltage-gated channel alpha subunit 3 [Source:HGNC Symbol;Acc:HGNC:10590]	15.098394	
TSPAN18	tetraspanin 18 [Source:HGNC Symbol;Acc:HGNC:20660]	15.082572	
NUP54	nucleoporin 54 [Source:HGNC Symbol;Acc:HGNC:17359]	15.064262	
WDR27	WD repeat domain 27 [Source:HGNC Symbol;Acc:HGNC:21248]	15.051369	
NOL8	nucleolar protein 8 [Source:HGNC Symbol;Acc:HGNC:23387]	15.039707	
TXNDC17	thioredoxin domain containing 17 [Source:HGNC Symbol;Acc:HGNC:28218]	15.030705	
ZNF236	zinc finger protein 236 [Source:HGNC Symbol;Acc:HGNC:13028]	15.016936	
CHST14	carbohydrate sulfotransferase 14 [Source:HGNC Symbol;Acc:HGNC:24464]	15.012283	
SSPN	sarcospan [Source:HGNC Symbol;Acc:HGNC:11322]	15.011528	
B3GNT9	"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 9 [Source:HGNC Symbol;Acc:HGNC:28714]"	15.006088	
REC8	REC8 meiotic recombination protein [Source:HGNC Symbol;Acc:HGNC:16879]	14.994687	
PUM1	pumilio RNA binding family member 1 [Source:HGNC Symbol;Acc:HGNC:14957]	14.99367	
GEM	GTP binding protein overexpressed in skeletal muscle [Source:HGNC Symbol;Acc:HGNC:4234]	14.992644	
USP34	ubiquitin specific peptidase 34 [Source:HGNC Symbol;Acc:HGNC:20066]	14.975824	
RTN4RL2	reticulon 4 receptor like 2 [Source:HGNC Symbol;Acc:HGNC:23053]	14.974762	
DZANK1	double zinc ribbon and ankyrin repeat domains 1 [Source:HGNC Symbol;Acc:HGNC:15858]	14.974383	
CPM	carboxypeptidase M [Source:HGNC Symbol;Acc:HGNC:2311]	14.970009	
RPL32P29	ribosomal protein L32 pseudogene 29 [Source:HGNC Symbol;Acc:HGNC:35771]	14.967354	
NEGR1	neuronal growth regulator 1 [Source:HGNC Symbol;Acc:HGNC:17302]	14.955275	
MED23	mediator complex subunit 23 [Source:HGNC Symbol;Acc:HGNC:2372]	14.950238	
TMSB4XP6	TMSB4X pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:11888]	14.948874	
IQCG	IQ motif containing G [Source:HGNC Symbol;Acc:HGNC:25251]	14.948114	
DCLK3	doublecortin like kinase 3 [Source:HGNC Symbol;Acc:HGNC:19005]	14.944901	
MTSS1	MTSS I-BAR domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20443]	14.930681	
DPH6-DT	DPH6 divergent transcript [Source:HGNC Symbol;Acc:HGNC:44147]	14.92666	
ITM2A	integral membrane protein 2A [Source:HGNC Symbol;Acc:HGNC:6173]	14.923833	
ARHGAP12	Rho GTPase activating protein 12 [Source:HGNC Symbol;Acc:HGNC:16348]	14.901918	
TMEM100	transmembrane protein 100 [Source:HGNC Symbol;Acc:HGNC:25607]	14.901202	
MAF1	"MAF1 homolog, negative regulator of RNA polymerase III [Source:HGNC Symbol;Acc:HGNC:24966]"	14.890153	
MMP9	matrix metallopeptidase 9 [Source:HGNC Symbol;Acc:HGNC:7176]	14.87909	
RAB39B	"RAB39B, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:16499]"	14.865785	
SLC12A5	solute carrier family 12 member 5 [Source:HGNC Symbol;Acc:HGNC:13818]	14.861925	
SEC63	"SEC63 homolog, protein translocation regulator [Source:HGNC Symbol;Acc:HGNC:21082]"	14.857925	
PCM1	pericentriolar material 1 [Source:HGNC Symbol;Acc:HGNC:8727]	14.825607	
CHGB	chromogranin B [Source:HGNC Symbol;Acc:HGNC:1930]	14.815671	
MIR100HG	mir-100-let-7a-2-mir-125b-1 cluster host gene [Source:HGNC Symbol;Acc:HGNC:39522]	14.812265	
CACNA1C	calcium voltage-gated channel subunit alpha1 C [Source:HGNC Symbol;Acc:HGNC:1390]	14.774202	
WASHC1	WASH complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:24361]	14.768367	
RMND5A	required for meiotic nuclear division 5 homolog A [Source:HGNC Symbol;Acc:HGNC:25850]	14.76074	
ACOT11	acyl-CoA thioesterase 11 [Source:HGNC Symbol;Acc:HGNC:18156]	14.756344	
AMOT	angiomotin [Source:HGNC Symbol;Acc:HGNC:17810]	14.749376	
SLC8A1	solute carrier family 8 member A1 [Source:HGNC Symbol;Acc:HGNC:11068]	14.746982	
TRIML2	tripartite motif family like 2 [Source:HGNC Symbol;Acc:HGNC:26378]	14.745089	
HEXIM2	HEXIM P-TEFb complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:28591]	14.7205305	
IQCE	IQ motif containing E [Source:HGNC Symbol;Acc:HGNC:29171]	14.718166	
RO60	"Ro60, Y RNA binding protein [Source:HGNC Symbol;Acc:HGNC:11313]"	14.710453	
SLC35E2A	solute carrier family 35 member E2A [Source:HGNC Symbol;Acc:HGNC:20863]	14.705835	
RING1	ring finger protein 1 [Source:HGNC Symbol;Acc:HGNC:10018]	14.697384	
COG8	component of oligomeric golgi complex 8 [Source:HGNC Symbol;Acc:HGNC:18623]	14.678163	
AMH	anti-Mullerian hormone [Source:HGNC Symbol;Acc:HGNC:464]	14.667977	
LATS1	large tumor suppressor kinase 1 [Source:HGNC Symbol;Acc:HGNC:6514]	14.665707	
UBTF	upstream binding transcription factor [Source:HGNC Symbol;Acc:HGNC:12511]	14.658392	
KNDC1	kinase non-catalytic C-lobe domain containing 1 [Source:HGNC Symbol;Acc:HGNC:29374]	14.655627	
ARFGAP3	ADP ribosylation factor GTPase activating protein 3 [Source:HGNC Symbol;Acc:HGNC:661]	14.653117	
ZNF513	zinc finger protein 513 [Source:HGNC Symbol;Acc:HGNC:26498]	14.65075	
SETX	senataxin [Source:HGNC Symbol;Acc:HGNC:445]	14.650419	
WDR55	WD repeat domain 55 [Source:HGNC Symbol;Acc:HGNC:25971]	14.647244	
C1S	complement C1s [Source:HGNC Symbol;Acc:HGNC:1247]	14.626599	
CNTNAP3	contactin associated protein family member 3 [Source:HGNC Symbol;Acc:HGNC:13834]	14.6204195	
SLC25A36	solute carrier family 25 member 36 [Source:HGNC Symbol;Acc:HGNC:25554]	14.610334	
CEP290	centrosomal protein 290 [Source:HGNC Symbol;Acc:HGNC:29021]	14.609369	
IRF2	interferon regulatory factor 2 [Source:HGNC Symbol;Acc:HGNC:6117]	14.608656	
ASB13	ankyrin repeat and SOCS box containing 13 [Source:HGNC Symbol;Acc:HGNC:19765]	14.608155	
SUGP2	SURP and G-patch domain containing 2 [Source:HGNC Symbol;Acc:HGNC:18641]	14.603693	
BIN3	bridging integrator 3 [Source:HGNC Symbol;Acc:HGNC:1054]	14.603284	
TARBP1	TAR (HIV-1) RNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:11568]	14.59508	
CHD1	chromodomain helicase DNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:1915]	14.594505	
PXDNL	peroxidasin like [Source:HGNC Symbol;Acc:HGNC:26359]	14.591085	
FOXF2	forkhead box F2 [Source:HGNC Symbol;Acc:HGNC:3810]	14.590374	
PLPPR5	phospholipid phosphatase related 5 [Source:HGNC Symbol;Acc:HGNC:31703]	14.5796385	
BMP6	bone morphogenetic protein 6 [Source:HGNC Symbol;Acc:HGNC:1073]	14.578946	
ZNF204P	"zinc finger protein 204, pseudogene [Source:HGNC Symbol;Acc:HGNC:12995]"	14.57518	
FKBP7	FKBP prolyl isomerase 7 [Source:HGNC Symbol;Acc:HGNC:3723]	14.5634	
CHDH	choline dehydrogenase [Source:HGNC Symbol;Acc:HGNC:24288]	14.562934	
MRPS30-DT	MRPS30 divergent transcript [Source:HGNC Symbol;Acc:HGNC:53420]	14.561744	
CDR2L	cerebellar degeneration related protein 2 like [Source:HGNC Symbol;Acc:HGNC:29999]	14.557485	
PEX5L	peroxisomal biogenesis factor 5 like [Source:HGNC Symbol;Acc:HGNC:30024]	14.555611	
VASH2	vasohibin 2 [Source:HGNC Symbol;Acc:HGNC:25723]	14.549673	
RUNX3-AS1	RUNX3 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40513]	14.545413	
PRCD	photoreceptor disc component [Source:HGNC Symbol;Acc:HGNC:32528]	14.540586	
SRSF4	serine and arginine rich splicing factor 4 [Source:HGNC Symbol;Acc:HGNC:10786]	14.522516	
ABITRAM	actin binding transcription modulator [Source:HGNC Symbol;Acc:HGNC:1364]	14.521462	
IQGAP2	IQ motif containing GTPase activating protein 2 [Source:HGNC Symbol;Acc:HGNC:6111]	14.517404	
SMG9	SMG9 nonsense mediated mRNA decay factor [Source:HGNC Symbol;Acc:HGNC:25763]	14.516372	
HTRA2	HtrA serine peptidase 2 [Source:HGNC Symbol;Acc:HGNC:14348]	14.503846	
ZNF627	zinc finger protein 627 [Source:HGNC Symbol;Acc:HGNC:30570]	14.499809	
CDH10	cadherin 10 [Source:HGNC Symbol;Acc:HGNC:1749]	14.498088	
HOXA3	homeobox A3 [Source:HGNC Symbol;Acc:HGNC:5104]	14.492552	
ZBTB37	zinc finger and BTB domain containing 37 [Source:HGNC Symbol;Acc:HGNC:28365]	14.484492	
INTS8	integrator complex subunit 8 [Source:HGNC Symbol;Acc:HGNC:26048]	14.484338	
UTP14A	UTP14A small subunit processome component [Source:HGNC Symbol;Acc:HGNC:10665]	14.480126	
SH3YL1	SH3 and SYLF domain containing 1 [Source:HGNC Symbol;Acc:HGNC:29546]	14.471905	
ZNF311	zinc finger protein 311 [Source:HGNC Symbol;Acc:HGNC:13847]	14.453476	
PAXBP1	PAX3 and PAX7 binding protein 1 [Source:HGNC Symbol;Acc:HGNC:13579]	14.451461	
ZGRF1	zinc finger GRF-type containing 1 [Source:HGNC Symbol;Acc:HGNC:25654]	14.439866	
ERG	ETS transcription factor ERG [Source:HGNC Symbol;Acc:HGNC:3446]	14.433082	
B4GALNT1	"beta-1,4-N-acetyl-galactosaminyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:4117]"	14.429456	
NSD1	nuclear receptor binding SET domain protein 1 [Source:HGNC Symbol;Acc:HGNC:14234]	14.427062	
ZNF99	zinc finger protein 99 [Source:HGNC Symbol;Acc:HGNC:13175]	14.423442	
LIMK1	LIM domain kinase 1 [Source:HGNC Symbol;Acc:HGNC:6613]	14.41369	
MECOM	MDS1 and EVI1 complex locus [Source:HGNC Symbol;Acc:HGNC:3498]	14.410524	
SLC26A4-AS1	SLC26A4 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:22385]	14.4056015	
ZNF250	zinc finger protein 250 [Source:HGNC Symbol;Acc:HGNC:13044]	14.396272	
SLC66A1L	solute carrier family 66 member 1 like [Source:HGNC Symbol;Acc:HGNC:25146]	14.387395	
WWOX	WW domain containing oxidoreductase [Source:HGNC Symbol;Acc:HGNC:12799]	14.3770485	
ZNF229	zinc finger protein 229 [Source:HGNC Symbol;Acc:HGNC:13022]	14.355646	
DGKB	diacylglycerol kinase beta [Source:HGNC Symbol;Acc:HGNC:2850]	14.353133	
GRIP2	glutamate receptor interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:23841]	14.3519945	
PIK3C2B	phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 beta [Source:HGNC Symbol;Acc:HGNC:8972]	14.346326	
EVA1A	"eva-1 homolog A, regulator of programmed cell death [Source:HGNC Symbol;Acc:HGNC:25816]"	14.331354	
PCYT1B	"phosphate cytidylyltransferase 1B, choline [Source:HGNC Symbol;Acc:HGNC:8755]"	14.327548	
RACK1	receptor for activated C kinase 1 [Source:HGNC Symbol;Acc:HGNC:4399]	14.327067	
R3HCC1L	R3H domain and coiled-coil containing 1 like [Source:HGNC Symbol;Acc:HGNC:23512]	14.319257	
WDFY3	WD repeat and FYVE domain containing 3 [Source:HGNC Symbol;Acc:HGNC:20751]	14.2916355	
SDC3	syndecan 3 [Source:HGNC Symbol;Acc:HGNC:10660]	14.289589	
LINC00639	long intergenic non-protein coding RNA 639 [Source:HGNC Symbol;Acc:HGNC:27502]	14.284025	
ATF4	activating transcription factor 4 [Source:HGNC Symbol;Acc:HGNC:786]	14.281076	
BSN	bassoon presynaptic cytomatrix protein [Source:HGNC Symbol;Acc:HGNC:1117]	14.274875	
MOB3C	MOB kinase activator 3C [Source:HGNC Symbol;Acc:HGNC:29800]	14.266806	
AMDHD2	amidohydrolase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24262]	14.262809	
DUXAP9	double homeobox A pseudogene 9 [Source:HGNC Symbol;Acc:HGNC:32188]	14.247721	
ZMYM2	zinc finger MYM-type containing 2 [Source:HGNC Symbol;Acc:HGNC:12989]	14.241237	
EFCAB6	EF-hand calcium binding domain 6 [Source:HGNC Symbol;Acc:HGNC:24204]	14.235768	
CHST1	carbohydrate sulfotransferase 1 [Source:HGNC Symbol;Acc:HGNC:1969]	14.198224	
LCA5	lebercilin LCA5 [Source:HGNC Symbol;Acc:HGNC:31923]	14.197669	
LASTR	lncRNA associated with SART3 regulation of splicing [Source:HGNC Symbol;Acc:HGNC:54143]	14.194633	
ATP1A1	ATPase Na+/K+ transporting subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:799]	14.182077	
EXD2	exonuclease 3'-5' domain containing 2 [Source:HGNC Symbol;Acc:HGNC:20217]	14.177359	
MOB3B	MOB kinase activator 3B [Source:HGNC Symbol;Acc:HGNC:23825]	14.158754	
EFR3B	EFR3 homolog B [Source:HGNC Symbol;Acc:HGNC:29155]	14.155842	
EHMT1	euchromatic histone lysine methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:24650]	14.15532	
FCGR2A	Fc fragment of IgG receptor IIa [Source:HGNC Symbol;Acc:HGNC:3616]	14.1447	
CEP152	centrosomal protein 152 [Source:HGNC Symbol;Acc:HGNC:29298]	14.141185	
CXCL16	C-X-C motif chemokine ligand 16 [Source:HGNC Symbol;Acc:HGNC:16642]	14.137099	
NR2C2	nuclear receptor subfamily 2 group C member 2 [Source:HGNC Symbol;Acc:HGNC:7972]	14.131882	
PTPRN2-AS1	PTPRN2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40488]	14.125018	
GUCY1B2	guanylate cyclase 1 soluble subunit beta 2 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:4686]	14.116235	
DMTF1	cyclin D binding myb like transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:14603]	14.091921	
NFE2L2	"nuclear factor, erythroid 2 like 2 [Source:HGNC Symbol;Acc:HGNC:7782]"	14.0877905	
CCNI	cyclin I [Source:HGNC Symbol;Acc:HGNC:1595]	14.076656	
DFFB	DNA fragmentation factor subunit beta [Source:HGNC Symbol;Acc:HGNC:2773]	14.02466	
OTUB2	"OTU deubiquitinase, ubiquitin aldehyde binding 2 [Source:HGNC Symbol;Acc:HGNC:20351]"	14.021773	
ANKHD1	ankyrin repeat and KH domain containing 1 [Source:HGNC Symbol;Acc:HGNC:24714]	14.014873	
PGBD1	piggyBac transposable element derived 1 [Source:HGNC Symbol;Acc:HGNC:19398]	14.005817	
ZMIZ1-AS1	ZMIZ1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:27433]	13.989167	
ABCA8	ATP binding cassette subfamily A member 8 [Source:HGNC Symbol;Acc:HGNC:38]	13.978711	
APCDD1L-DT	APCDD1L divergent transcript [Source:HGNC Symbol;Acc:HGNC:27152]	13.954937	
CCDC154	coiled-coil domain containing 154 [Source:HGNC Symbol;Acc:HGNC:34454]	13.951873	
FLACC1	flagellum associated containing coiled-coil domains 1 [Source:HGNC Symbol;Acc:HGNC:14439]	13.950919	
TMPRSS15	transmembrane serine protease 15 [Source:HGNC Symbol;Acc:HGNC:9490]	13.940743	
PCDHA4	protocadherin alpha 4 [Source:HGNC Symbol;Acc:HGNC:8670]	13.937909	
TRIM2	tripartite motif containing 2 [Source:HGNC Symbol;Acc:HGNC:15974]	13.932397	
MCTP2	multiple C2 and transmembrane domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25636]	13.930583	
ZNF841	zinc finger protein 841 [Source:HGNC Symbol;Acc:HGNC:27611]	13.928127	
ENSG00000284930	novel transcript	13.92165	
GLYATL2	glycine-N-acyltransferase like 2 [Source:HGNC Symbol;Acc:HGNC:24178]	13.918569	
RSKR	ribosomal protein S6 kinase related [Source:HGNC Symbol;Acc:HGNC:26314]	13.913491	
FYN	"FYN proto-oncogene, Src family tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:4037]"	13.900934	
HLA-DPA1	"major histocompatibility complex, class II, DP alpha 1 [Source:HGNC Symbol;Acc:HGNC:4938]"	13.883456	
PLEKHB1	pleckstrin homology domain containing B1 [Source:HGNC Symbol;Acc:HGNC:19079]	13.869963	
TRAF3	TNF receptor associated factor 3 [Source:HGNC Symbol;Acc:HGNC:12033]	13.848243	
PARP6	poly(ADP-ribose) polymerase family member 6 [Source:HGNC Symbol;Acc:HGNC:26921]	13.838098	
GAB1	GRB2 associated binding protein 1 [Source:HGNC Symbol;Acc:HGNC:4066]	13.836105	
RPS23P8	ribosomal protein S23 pseudogene 8 [Source:HGNC Symbol;Acc:HGNC:35982]	13.832239	
GIGYF1	GRB10 interacting GYF protein 1 [Source:HGNC Symbol;Acc:HGNC:9126]	13.827239	
BDNF-AS	BDNF antisense RNA [Source:HGNC Symbol;Acc:HGNC:20608]	13.823833	
C16orf86	chromosome 16 open reading frame 86 [Source:HGNC Symbol;Acc:HGNC:33755]	13.817059	
IL1RAPL2	interleukin 1 receptor accessory protein like 2 [Source:HGNC Symbol;Acc:HGNC:5997]	13.815287	
VPS37D	VPS37D subunit of ESCRT-I [Source:HGNC Symbol;Acc:HGNC:18287]	13.806695	
ZFP90	ZFP90 zinc finger protein [Source:HGNC Symbol;Acc:HGNC:23329]	13.803902	
ENSG00000284837	novel transcript	13.800414	
ASH1L	ASH1 like histone lysine methyltransferase [Source:HGNC Symbol;Acc:HGNC:19088]	13.791974	
SDHA	succinate dehydrogenase complex flavoprotein subunit A [Source:HGNC Symbol;Acc:HGNC:10680]	13.7711315	
VCPKMT	valosin containing protein lysine methyltransferase [Source:HGNC Symbol;Acc:HGNC:20352]	13.761899	
ADAL	adenosine deaminase like [Source:HGNC Symbol;Acc:HGNC:31853]	13.73823	
ROCK1	Rho associated coiled-coil containing protein kinase 1 [Source:HGNC Symbol;Acc:HGNC:10251]	13.712606	
IGF2BP2	insulin like growth factor 2 mRNA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:28867]	13.706884	
NTRK2	neurotrophic receptor tyrosine kinase 2 [Source:HGNC Symbol;Acc:HGNC:8032]	13.698664	
GPANK1	G-patch domain and ankyrin repeats 1 [Source:HGNC Symbol;Acc:HGNC:13920]	13.692249	
PLP1	proteolipid protein 1 [Source:HGNC Symbol;Acc:HGNC:9086]	13.678663	
ENSG00000272568	"novel transcript, antisense to CPVL"	13.67454	
TET2	tet methylcytosine dioxygenase 2 [Source:HGNC Symbol;Acc:HGNC:25941]	13.66694	
PNISR	PNN interacting serine and arginine rich protein [Source:HGNC Symbol;Acc:HGNC:21222]	13.662947	
FBXO39	F-box protein 39 [Source:HGNC Symbol;Acc:HGNC:28565]	13.657603	
SOCS1	suppressor of cytokine signaling 1 [Source:HGNC Symbol;Acc:HGNC:19383]	13.657104	
JMJD1C	jumonji domain containing 1C [Source:HGNC Symbol;Acc:HGNC:12313]	13.652669	
TESPA1	"thymocyte expressed, positive selection associated 1 [Source:HGNC Symbol;Acc:HGNC:29109]"	13.650288	
DZIP1L	DAZ interacting zinc finger protein 1 like [Source:HGNC Symbol;Acc:HGNC:26551]	13.6453495	
ZNF624	zinc finger protein 624 [Source:HGNC Symbol;Acc:HGNC:29254]	13.643038	
BOLA1	bolA family member 1 [Source:HGNC Symbol;Acc:HGNC:24263]	13.633085	
GCH1	GTP cyclohydrolase 1 [Source:HGNC Symbol;Acc:HGNC:4193]	13.62708	
RPLP0P2	ribosomal protein lateral stalk subunit P0 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:17960]	13.623578	
CCNL2	cyclin L2 [Source:HGNC Symbol;Acc:HGNC:20570]	13.615626	
LRRC57	leucine rich repeat containing 57 [Source:HGNC Symbol;Acc:HGNC:26719]	13.599976	
DBN1	drebrin 1 [Source:HGNC Symbol;Acc:HGNC:2695]	13.5712	
ZNF117	zinc finger protein 117 [Source:HGNC Symbol;Acc:HGNC:12897]	13.565954	
TMEM91	transmembrane protein 91 [Source:HGNC Symbol;Acc:HGNC:32393]	13.563985	
PPP1R35	protein phosphatase 1 regulatory subunit 35 [Source:HGNC Symbol;Acc:HGNC:28320]	13.547711	
XIRP2	xin actin binding repeat containing 2 [Source:HGNC Symbol;Acc:HGNC:14303]	13.543705	
EMP2	epithelial membrane protein 2 [Source:HGNC Symbol;Acc:HGNC:3334]	13.540269	
TNPO2	transportin 2 [Source:HGNC Symbol;Acc:HGNC:19998]	13.537695	
SERTAD3	SERTA domain containing 3 [Source:HGNC Symbol;Acc:HGNC:17931]	13.534237	
MAP1A	microtubule associated protein 1A [Source:HGNC Symbol;Acc:HGNC:6835]	13.531577	
TOGARAM2	TOG array regulator of axonemal microtubules 2 [Source:HGNC Symbol;Acc:HGNC:33715]	13.527658	
AFG3L1P	"AFG3 like matrix AAA peptidase subunit 1, pseudogene [Source:HGNC Symbol;Acc:HGNC:314]"	13.519762	
ATXN1	ataxin 1 [Source:HGNC Symbol;Acc:HGNC:10548]	13.512387	
RPL27A	ribosomal protein L27a [Source:HGNC Symbol;Acc:HGNC:10329]	13.46879	
TLN2	talin 2 [Source:HGNC Symbol;Acc:HGNC:15447]	13.463459	
ENSG00000286381	novel transcript	13.455804	
REL	"REL proto-oncogene, NF-kB subunit [Source:HGNC Symbol;Acc:HGNC:9954]"	13.448518	
SLC25A27	solute carrier family 25 member 27 [Source:HGNC Symbol;Acc:HGNC:21065]	13.442373	
MAN2B1	mannosidase alpha class 2B member 1 [Source:HGNC Symbol;Acc:HGNC:6826]	13.441943	
HOTAIR	HOX transcript antisense RNA [Source:HGNC Symbol;Acc:HGNC:33510]	13.388089	
ENSG00000215068	"novel transcript, antisense to ANXA2R"	13.37831	
MPZ	myelin protein zero [Source:HGNC Symbol;Acc:HGNC:7225]	13.361746	
USP51	ubiquitin specific peptidase 51 [Source:HGNC Symbol;Acc:HGNC:23086]	13.34982	
EXTL1	exostosin like glycosyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:3515]	13.3465	
ADAM23	ADAM metallopeptidase domain 23 [Source:HGNC Symbol;Acc:HGNC:202]	13.3342705	
SLC35F3	solute carrier family 35 member F3 [Source:HGNC Symbol;Acc:HGNC:23616]	13.331973	
CNTN6	contactin 6 [Source:HGNC Symbol;Acc:HGNC:2176]	13.281122	
NOP53	NOP53 ribosome biogenesis factor [Source:HGNC Symbol;Acc:HGNC:4333]	13.277552	
PGBD4	piggyBac transposable element derived 4 [Source:HGNC Symbol;Acc:HGNC:19401]	13.275269	
CCDC40	coiled-coil domain containing 40 [Source:HGNC Symbol;Acc:HGNC:26090]	13.27443	
ENSG00000289161	"novel transcript, antisense to GSDMD"	13.273806	
SYMPK	symplekin [Source:HGNC Symbol;Acc:HGNC:22935]	13.253023	
CSNK1G3	casein kinase 1 gamma 3 [Source:HGNC Symbol;Acc:HGNC:2456]	13.2526245	
UBA52	ubiquitin A-52 residue ribosomal protein fusion product 1 [Source:HGNC Symbol;Acc:HGNC:12458]	13.249301	
CSMD3	CUB and Sushi multiple domains 3 [Source:HGNC Symbol;Acc:HGNC:19291]	13.244501	
COP1	COP1 E3 ubiquitin ligase [Source:HGNC Symbol;Acc:HGNC:17440]	13.221394	
NPIPA7	nuclear pore complex interacting protein family member A7 [Source:HGNC Symbol;Acc:HGNC:41982]	13.217043	
SPP1	secreted phosphoprotein 1 [Source:HGNC Symbol;Acc:HGNC:11255]	13.213535	
RAB42	"RAB42, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:28702]"	13.211162	
XKR6	XK related 6 [Source:HGNC Symbol;Acc:HGNC:27806]	13.209109	
NPM3	nucleophosmin/nucleoplasmin 3 [Source:HGNC Symbol;Acc:HGNC:7931]	13.202743	
SCART1	scavenger receptor family member expressed on T cells 1 [Source:HGNC Symbol;Acc:HGNC:32411]	13.197599	
MBD5	methyl-CpG binding domain protein 5 [Source:HGNC Symbol;Acc:HGNC:20444]	13.187238	
ADH5	"alcohol dehydrogenase 5 (class III), chi polypeptide [Source:HGNC Symbol;Acc:HGNC:253]"	13.186956	
IMPA2	inositol monophosphatase 2 [Source:HGNC Symbol;Acc:HGNC:6051]	13.1732435	
ZKSCAN8P1	ZKSCAN8 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:18777]	13.16668	
SLC25A34	solute carrier family 25 member 34 [Source:HGNC Symbol;Acc:HGNC:27653]	13.15334	
CT75	cancer/testis associated transcript 75 [Source:HGNC Symbol;Acc:HGNC:37174]	13.133716	
ZBED5	zinc finger BED-type containing 5 [Source:HGNC Symbol;Acc:HGNC:30803]	13.128841	
SAMD1	sterile alpha motif domain containing 1 [Source:HGNC Symbol;Acc:HGNC:17958]	13.123666	
CROCCP3	CROCC pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:29405]	13.119245	
ATM	ATM serine/threonine kinase [Source:HGNC Symbol;Acc:HGNC:795]	13.116155	
APOBEC3C	apolipoprotein B mRNA editing enzyme catalytic subunit 3C [Source:HGNC Symbol;Acc:HGNC:17353]	13.114576	
PDE4DIPP6	PDE4DIP pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:55097]	13.10943	
TSNAXIP1	translin associated factor X interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:18586]	13.108838	
